cid,movie_id,character,gender,person_id,name
131435,38219,Yor,2,61144,"Reb Brown"
131436,38219,Ka-Laa,1,10476,"Corinne Cléry"
131437,38219,Peg,2,30900,"Luciano Pigozzi"
131438,38219,Ena,0,41118,"Carole André"
131441,38219,Overlord,2,26700,"John Steiner"
131442,38219,"Rea of the Sand-People",1,1085317,"Ayshe Gul"
131443,38219,Kay,0,24729,"Sergio Nicolai"
131444,38222,"Daisy Gamble",0,10400,"Barbra Streisand"
131445,38222,"Dr Marc Chabot",2,2565,"Yves Montand"
131447,38222,"Dr. Mason Hume",2,64930,"Bob Newhart"
131448,38222,"Warren Pratt",2,153719,"Larry Blyden"
131449,38222,"Dr. Conrad Fuller",2,14063,"Simon Oakland"
131450,38222,"Tad Pringle",2,514,"Jack Nicholson"
131451,38222,"Robert Tentrees",2,31545,"John Richardson"
131452,38222,"Mrs. Fitzherbert",1,53818,"Pamela Brown"
131453,38222,"Winnie Wainwhisle",1,79641,"Irene Handl"
131454,38222,"Prince Regent",2,3463,"Roy Kinnear"
131455,38222,"Divorce Attorney",0,178756,"Peter Crowcroft"
131456,38222,"Prosecuting Attorney",2,88170,"Byron Webster"
131457,38222,"Mrs. Hatch",1,19098,"Mabel Albertson"
131458,38222,"Lord Percy",2,93310,"Laurie Main"
131459,38222,"Hoyt III",2,176446,"Kermit Murdock"
131460,38223,"Harriet M. Welsch",1,49961,"Michelle Trachtenberg"
131461,38223,"Ole Golly",0,12929,"Rosie O'Donnell"
131463,38223,"Mrs. Welsch",1,52475,"J. Smith-Cameron"
131464,38223,"Agatha K. Plummer",1,70243,"Eartha Kitt"
131465,38223,"Janie Gibbs",1,4938,"Vanessa Lee Chester"
131466,38223,Sport,2,20814,"Gregory Smith"
131467,38223,"Ben Welsch",2,19976,"Robert Joy"
131468,38225,"Marshall Stouffer",2,53283,"Jonathan Taylor Thomas"
131469,38225,"Marty Stouffer Jr.",2,82519,"Scott Bairstow"
131470,38225,"Mark Stouffer",2,50398,"Devon Sawa"
131473,38225,"Agnes Stouffer",1,3713,"Frances Fisher"
131475,16084,"Annabel Andrews",1,1038,"Jodie Foster"
131476,16084,"Ellen Andrews",1,30618,"Barbara Harris"
131477,16084,"Bill Andrews",2,41230,"John Astin"
131478,16084,"Mrs Schmauss",1,12025,"Patsy Kelly"
131479,16084,"Harold Jennings",2,14671,"Dick Van Patten"
131480,16084,Virginia,1,121353,"Vicki Schreck"
131481,16084,"Mr Dilk",2,40191,"Sorrell Booke"
131482,16084,"Mr Joffert",0,24320,"Alan Oppenheimer"
131483,16084,"Opposing Coach",1,22556,"Ruth Buzzi"
131484,16084,"Coach Betsy",1,121354,"Kaye Ballard"
131485,16084,"Boris Harris",2,1067,"Marc McClure"
131486,16084,"Mrs Murphy",1,3340,"Marie Windsor"
131487,16084,"Ben Andrews",2,121355,"Sparky Marcus"
131488,16084,"Miss Gibbons",1,121356,"Brooke Mills"
131489,16084,"Mary Kay Gilbert",0,101967,"Karen Smith"
131490,16085,"Fanny Brice",0,10400,"Barbra Streisand"
131491,16085,"Nick Arnstein",0,5004,"Omar Sharif"
131493,16085,"Rose Brice",1,89841,"Kay Medford"
131494,16085,"Georgia James",1,12309,"Anne Francis"
131495,16085,"Florenz Ziegfeld",2,12308,"Walter Pidgeon"
131496,16085,"Eddie Ryan",2,1047651,"Lee Allen"
131497,16085,"Mrs. Strakosh",1,58530,"Mae Questel"
131498,16085,Branca,2,51717,"Gerald Mohr"
131499,16085,Keeney,2,17759,"Frank Faylen"
131503,16090,"Johnny Morrison - Lt.Cmdr., ret.",2,30510,"Alan Ladd"
131504,16090,"Joyce Harwood",1,79245,"Veronica Lake"
131505,16090,"Buzz Wanchek",2,79246,"William Bendix"
131506,16090,"Eddie Harwood",2,79247,"Howard Da Silva"
131507,16090,"Helen Morrison",1,79248,"Doris Dowling"
131509,16090,"Capt. Hendrickson",2,14978,"Tom Powers"
131510,16090,"George Copeland",2,38232,"Hugh Beaumont"
131511,16090,Newell,2,34279,"Will Wright"
131512,16090,Corelli,0,14361,"Howard Freeman"
131513,16090,Leo,2,120749,"Don Costello"
131514,16090,"Man Recommending Motel",2,17759,"Frank Faylen"
131515,16090,Heath,2,94293,"Walter Sande"
131517,44875,"Gail Richards",1,13568,"Joan Blondell"
131518,44875,"Cosmo Topper",2,14685,"Roland Young"
131519,44875,"Ann Carrington",1,33229,"Carole Landis"
131520,44875,"Mrs. Clara Topper",1,9071,"Billie Burke"
131521,44875,Bob,2,88462,"Dennis O'Keefe"
131526,16093,"Mary Henry",0,79298,"Candace Hilligoss"
131527,16093,"Mrs. Thomas, Landlady",1,79299,"Frances Feist"
131528,16093,"John Linden",2,79300,"Sidney Berger"
131529,16093,Minister,2,79301,"Art Ellison"
131530,16093,"Dr. Samuels",2,79302,"Stan Levitt"
131531,16093,"Organ Factory Boss",2,79303,"Tom McGinnis"
131532,16093,"Organ Factory Worker",0,79304,"Forbes Caldwell"
131533,16093,"Gas Station Attendant",0,79305,"Dan Palmquist"
131534,16093,Mechanic,0,79306,"Bill de Jarnette"
131535,16093,"Chip, Man at Juke Box",0,79307,"Steve Boozer"
131536,16093,"Dress Sales Lady",0,79308,"Pamela Ballard"
131537,16093,"Drag Racer",0,79309,"Larry Sneegas"
131538,16093,"Lake Zombie",0,79310,"Cari Conboy"
131539,16093,"Dress Store Customer",0,79311,"Karen Pyles"
131540,16093,"Dancing Zombie",0,79312,"T.C. Adams"
131541,16093,"Mary's Girlfriend",0,79313,"Sharon Scoville"
131542,16093,"Mary's Girlfriend",0,79314,"Mary Ann Harris"
131543,16093,"A Walking Corpse",0,79315,"Peter Schnitzler"
131544,16093,"Lake Zombie",0,79316,"Bill Sollner"
131545,16093,"Bus Ticket Customer",0,79317,"Reza Badiyi"
131546,16093,"Man At Bridge",0,79318,"Ed Down"
131547,16093,"'The Man'",0,79294,"Herk Harvey"
131548,16093,"Sheriff At Bridge",0,79319,"Wayne Shmille"
131550,16094,Kid,2,79320,"Christopher Reid"
131551,16094,Bilal,2,78029,"Martin Lawrence"
131552,16094,Play,2,79321,"Christopher Martin"
131553,16094,Pop,2,15535,"Robin Harris"
131554,16094,Sidney,1,141823,"Tisha Campbell-Martin"
131555,16094,Sharane,1,88186,"A.J. Johnson"
131556,16094,Stab,2,10863,"Paul Anthony"
131557,16094,"La Donna",1,63046,"Kelly Jo Minter"
131560,38244,Skipper,1,589,"Daryl Hannah"
131561,38244,Leslie,1,3127,"Lili Taylor"
131562,38244,Gayle,1,2453,"Mary Steenburgen"
131563,38244,Nan,1,4726,"Marcia Gay Harden"
131564,38244,Eileen,1,42571,"Susan Lynch"
131565,38244,Jennifer,1,1579,"Maggie Gyllenhaal"
131566,16096,Bilal,2,78029,"Martin Lawrence"
131567,16096,Play,2,79321,"Christopher Martin"
131568,16096,Kid,2,79320,"Christopher Reid"
131573,16096,Stab,2,10863,"Paul Anthony"
131574,16096,Sidney,1,141823,"Tisha Campbell-Martin"
131575,16096,Zora,1,15758,"Queen Latifah"
131576,16096,"Prof. Sinclair",2,14065,"Georg Stanford Brown"
131577,16096,Professor,1,2395,"Whoopi Goldberg"
131578,16096,"Sheila Landreaux",1,2124,Iman
131579,16097,"Uncle Vester",2,1897,"Bernie Mac"
131580,16097,"Johhny Booze",2,66,"Chris Tucker"
131581,16097,Kid,2,79320,"Christopher Reid"
131582,16097,Play,2,79321,"Christopher Martin"
131587,16097,Veda,0,141827,"Angela Means"
131588,16097,Sidney,1,141823,"Tisha Campbell-Martin"
131589,16097,Janella,1,19265,"Khandi Alexander"
131590,16097,Stinky,0,141828,"David Edwards"
131591,16097,"Marques Houston",2,77801,"Marques Houston"
131592,16097,"Jerome Jones",2,127932,"Young Rome"
131593,16097,"Sex as a Weapon",1,391533,"Rozonda ""Chilli"" Thomas"
131594,16097,"Sex as a Weapon",0,1098122,"Lisa 'Left Eye' Lopes"
131595,16097,"Sex as a Weapon",0,1098123,"Tionne 'T-Boz' Watkins"
131598,16103,"Ruxton Towers Reformatory governor",2,7640,"Michael Redgrave"
131599,16103,"Colin Smith",2,14011,"Tom Courtenay"
131600,16103,"Mrs. Smith",1,79356,"Avis Bunnage"
131601,16103,"Brown, House Master",2,8224,"Alec McCowen"
131602,16103,Mike,2,79357,"James Bolam"
131603,16103,Roach,2,79358,"Joe Robinson"
131604,16103,Detective,2,79359,"Dervis Ward"
131605,16103,Audrey,0,79360,"Topsy Jane"
131606,16103,Gladys,1,79361,"Julia Foster"
131607,16110,"Mr. Conductor",2,7447,"Alec Baldwin"
131608,16110,"Grandpa Burnett Stone",2,8949,"Peter Fonda"
131610,16110,"Lily Stone",1,11717,"Mara Wilson"
131615,16112,"Elmo / Grouch Jailer",2,77156,"Kevin Clash"
131616,16112,Huxley,2,25503,"Mandy Patinkin"
131617,16112,"Queen of Trash",1,27011,"Vanessa Williams"
131618,16112,Maria,1,120608,"Sonia Manzano"
131619,16112,Gordon,2,90776,"Roscoe Orman"
131620,16112,"Grizzy / Pestie",1,196825,"Stephanie D'Abruzzo"
131621,16112,"Humongous Chicken",2,64181,"Dave Goelz"
131622,16112,Bug,0,64185,"Joey Mazzarino"
131623,16112,"Count / Pestie / Grouch Mayor / Grouch Cop",2,68455,"Jerry Nelson"
131624,16112,Rosita,0,173798,"Carmen Osbahr"
131625,16112,"Telly / Pestie / Laundromad Guy",0,226789,"Martin P. Robinson"
131626,16112,"Baby Bear / Fat Blue",0,192632,"David Rudman"
131627,16112,"Big Bird / Oscar the Grouch",2,109887,"Caroll Spinney"
131628,16112,"Ernie / Stuckweed",2,64180,"Steve Whitmire"
131629,16113,"Major Scott McCoy",2,51576,"Chuck Norris"
131630,38251,"Sergente Nicola Lo Russo",2,55912,"Diego Abatantuono"
131631,38251,"Tenente Raffaele Montini",2,119950,"Claudio Bigagli"
131632,38251,"Attendente Antonio Farina",2,106350,"Giuseppe Cederna"
131633,38251,"Corrado Noventa",2,55914,"Claudio Bisio"
131634,38251,"Eliseo Strazzabosco",0,55915,"Gigio Alberti"
131635,38251,"Marconista Luciano Colasanti",2,71296,"Ugo Conti"
131636,38251,"Tenente Carmelo La Rosa",2,7542,"Antonio Catania"
131638,38251,Vassilissa,0,1042162,"Vana Barba"
131640,44916,"Clay Spencer",2,4958,"Henry Fonda"
131641,44916,"Olivia Spencer",1,70035,"Maureen O'Hara"
131642,44916,"Clayboy Spencer",2,83128,"James MacArthur"
131643,44916,"Grandpa Spencer",0,8841,"Donald Crisp"
131644,44916,"Preacher Goodman",2,100019,"Wally Cox"
131645,44916,"Claris Coleman",1,36938,"Mimsy Farmer"
131646,44916,"Miss Parker",1,19110,"Virginia Gregg"
131647,44916,"Grandma Spencer",1,94114,"Lillian Bronson"
131648,44916,"Dr. Campbell",2,13786,"Whit Bissell"
131649,44916,"Colonel Coleman",2,40623,"Hayden Rorke"
131650,44916,"Minnie-Cora Cook",0,178410,"Kathy Bennett"
131651,44916,"Percy Cook",0,6463,"Dub Taylor"
131652,44916,"Becky Spencer",1,5047,"Veronica Cartwright"
131655,44916,"Mother Ida",1,85838,"Hope Summers"
131656,44916,"Mr. John",2,166358,"Ken Mayer"
131657,44916,"University Dean",2,85944,"Rusty Lane"
131658,44916,"Graduation Singer",2,83824,"Barbara McNair"
131659,44916,"Pattie-Cake Spencer",0,1194314,"Kym Kareth"
131660,44916,"Spencer Brother",2,83453,"Victor French"
131661,44916,"Spencer Brother",0,19483,"Med Flory"
131662,44916,"Spencer Brother",2,235365,"Mike Henry"
131663,44916,"Spencer Brother",0,144604,"Larry D. Mann"
131664,44916,"Spencer Brother",0,30500,"James O'Hara"
131665,44916,"Spencer Brother",0,1197082,"Ray Savage"
131666,44916,"Spencer Brother",2,29368,"Michael Greene"
131667,16113,"Colonel Nick Alexander",2,18391,"Lee Marvin"
131669,16113,"Edie Kaplan",1,7632,"Shelley Winters"
131670,16113,"Ben Kaplan",2,1936,"Martin Balsam"
131671,16113,"Harry Goldman",2,4361,"Joey Bishop"
131672,16113,Abdul,2,5694,"Robert Forster"
131673,16113,"Sylvia Goldman",1,53647,"Lainie Kazan"
131674,16113,"Father O'Malley",2,12950,"George Kennedy"
131675,16113,Ingrid,1,3734,"Hanna Schygulla"
131676,16113,"Debra Levine",1,30043,"Susan Strasberg"
131677,16113,"Capt. Campbell",2,30044,"Bo Svenson"
131678,16113,"Gen. Woodbridge",2,14060,"Robert Vaughn"
131679,16113,Bobby,2,55271,"Steve James"
131680,16113,"Pete Peterson",0,998535,"William Wallace"
131683,16113,"TV reporter",0,25818,"Mosko Alkalai"
131684,16113,"Father Nicholas",0,583400,"Shaike Ophir"
131685,16113,"George Berri",2,145313,"Uri Gavriel"
131686,16113,"Raffi Amir",0,41644,"Assi Dayan"
131690,16121,"The Sergeant",2,18391,"Lee Marvin"
131691,16121,"Pvt. Griff, 1st Squad",2,2,"Mark Hamill"
131692,16121,"Pvt. Zab, 1st Squad",2,62036,"Robert Carradine"
131693,16121,"Pvt. Vinci, 1st Squad",2,27516,"Bobby Di Cicco"
131694,16121,"Pvt. Johnson, 1st Squad",0,8898,"Kelly Ward"
131695,16121,"Underground Walloon fighter at asylum",0,19092,"Stéphane Audran"
131696,16121,"Schroeder (German sergeant)",2,35826,"Siegfried Rauch"
131697,16121,Rensonnet,2,38915,"Serge Marquand"
131699,44925,"Madame Danzard",1,477,"Julie Walters"
131700,44925,Christine,1,20810,"Joely Richardson"
131701,44925,Lea,1,57449,"Jodhi May"
131702,44925,"Isabelle Danzard",0,1112917,"Sophie Thursfield"
131703,44925,Visitor,0,40646,"Amelda Brown"
131704,44925,Visitor,0,1112918,"Lucita Pope"
131705,44925,"Sister Veronica",1,212393,"Kate Gartside"
131706,44932,"Joe Taylor",2,3785,"Jack Palance"
131707,44932,"Fred 'Sarge' Dobbs",2,2641,"Martin Landau"
131709,44932,Sandy,1,936084,"Tarah Nutter"
131710,44932,Greg,0,175883,"Christopher S. Nelson"
131711,44932,Hunter,2,44728,"Cameron Mitchell"
131712,44932,Leo,2,9112,"Neville Brand"
131713,44932,Aggie,1,21459,"Sue Ane Langdon"
131714,44932,Dave,2,14562,"Ralph Meeker"
131715,44932,Scoutmaster,2,151644,"Larry Storch"
131716,44932,Beth,0,103573,"Lynn Theel"
131717,44932,Tom,2,16560,"David Caruso"
131721,16124,John,2,76188,"Tony Barry"
131722,16124,"Gerry Austin",2,79393,"Kelly Johnson"
131723,16124,Shirl,1,79394,"Claire Oberman"
131724,16124,Sue,0,79395,"Shirley Gruar"
131725,16124,Mulvaney,2,64091,"Bruno Lawrence"
131737,16127,"King Fausto of the Sixth Dimension",2,10343,"Hervé Villechaize"
131738,16127,"Queen Doris of the Sixth Dimension",1,59369,"Susan Tyrrell"
131739,16127,"The Princess",0,1065724,"Gisele Lindley"
131740,16127,"Bust Rod, the Servant Frog",0,188724,"Jan Stuart Schwartz"
131741,16127,"Susan B. ""Frenchie"" Hercules",0,1065725,"Marie-Pascale Elfman"
131742,16127,"Ma Hercules",1,977792,"Virginia Rose"
131743,16127,"Pa Hercules",0,1065728,"Gene Cunningham"
131744,16127,"Flash Hercules",0,203070,"Phil Gordon"
131745,16127,Satan,2,531,"Danny Elfman"
131746,16129,"Patrick Wheeler",2,20173,"Don McKellar"
131747,16129,Sandra,1,25540,"Sandra Oh"
131748,16129,"Mrs. Wheeler",1,10362,"Roberta Maxwell"
131749,16129,"Mr. Wheeler",2,70440,"Robin Gammell"
131750,16129,"Jennifer 'Jenny' Wheeler",1,98,"Sarah Polley"
131751,16129,Alex,2,79399,"Trent McMullen"
131752,16129,Grandmother,1,79400,"Charmion King"
131753,16129,Rose,0,79401,"Jessica Booker"
131754,16129,Duncan,2,224,"David Cronenberg"
131755,16129,Donna,0,79402,"Tracy Wright"
131756,16129,"Craig Zwiller",2,540,"Callum Keith Rennie"
131757,16129,Lily,1,79403,"Karen Glave"
131758,16129,"Streetcar Mother",1,7708,"Arsinée Khanjian"
131759,16129,"Streetcar Daughter",0,79404,"Chandra Muszka"
131760,16129,"Mrs. Carlton",0,35341,"Geneviève Bujold"
131761,16129,"Angry Driver",0,79405,"Bryan Renfro"
131762,16129,"Wild Guy #1",2,78012,"François Girard"
131763,16129,"Wild Guy #2",2,19948,"Daniel Iron"
131764,16129,"Wild Guy #3",2,55189,"Bruce McDonald"
131765,16129,Menzies,0,79406,"Michael McMurtry"
131766,16129,"Cousin Ernie",0,79407,"Pierre Elrick"
131767,16129,"Reveller #1",1,20177,"Kirsten Johnson"
131768,16129,"Reveller #2",2,79408,"Regan Moore"
131769,16129,"Reveller #3",0,79409,"Darren O'Donnell"
131770,16129,"T.V. Newscaster",0,79410,"Bob Martin"
131771,16129,Marty,0,79411,"Michael Barry"
131772,16129,"Marty's Girlfriend",0,79412,"Nathalie Shats"
131773,16129,"Radio D.J. (voice)",2,64712,"Tom McCamus"
131774,16129,"The Runner",1,61185,"Jackie Burroughs"
131787,16131,"Chris Munn",2,478,"Jamie Bell"
131788,16131,Lila,1,37917,"Kristen Stewart"
131789,16131,Bern,2,79416,"Robert Longstreet"
131790,16131,"Officer Clayton",2,74587,"Terry Loughlin"
131791,16131,"John Munn",2,20212,"Dermot Mulroney"
131792,16131,"Tim Munn",2,79418,"Devon Alan"
131793,16131,"Deel Munn",1,6164,"Josh Lucas"
131794,16131,"Wadsworth Pela",0,79419,"Eddie Rouse"
131795,16131,"Amica Pela",1,79420,"Patrice Johnson"
131796,16131,"Hard Hat Dandy",0,79421,"Charles 'Jester' Poston"
131797,16131,Conway,0,79422,"Mark Darby Robinson"
131798,16131,"Muriel the Cashier",0,79423,"Leigh Hill"
131799,16131,"Dock Worker",0,79424,"Alfred M. Jackson"
131800,16131,"Dock Worker",0,79425,"William D. Turner"
131801,16131,Jacob,2,58744,"Michael Bacall"
131802,16131,Violet,1,50346,"Shiri Appleby"
131803,16131,"Violet's Friend",0,79426,"Carla Bessey"
131804,16131,Gus,0,79427,"Damian Jewan Lee"
131805,16131,Grandfather,0,16555,"Bill McKinney"
131806,16131,"Old Shirtless Man",0,79428,"Michael Gulick"
131807,16131,Watch-Guard,0,79429,"David Blazina"
131808,16131,"Big Bad Cop",0,79430,"Carlos DeLoach"
131809,16131,"Milk Man",0,79431,"George Smith"
131810,16131,Newscaster,0,79432,"H.G. Green"
131811,16131,Retardoe,0,79433,"Jesse Scott Nelson"
131812,16131,Bridegroom,0,79434,"Craig Zobel"
131813,16131,"Mail-Order Bride",1,79415,"Sophia Lin"
131814,16131,"Tattoo Girl",0,79435,"Anne Marie Dove"
131815,16131,Grandmother,1,79436,"Thelma Louise Carter"
131816,16131,"Grant the Mechanic",2,60846,"Pat Healy"
131825,16132,"Anna Bamberg, young",0,79445,"Sina Richardt"
131826,16132,"Lotte Bamberg, young",0,79446,"Julia Koopmans"
131827,16132,"Young Lotte",1,45749,"Thekla Reuten"
131828,16132,"Young Anna",1,5511,"Nadja Uhl"
131829,16132,"Old Lotte",1,79447,"Ellen Vogel"
131830,16132,"Old Anna",1,11952,"Gudrun Okras"
131831,16132,"Mother Rockanje",1,79448,"Betty Schuurman"
131832,16132,"Father Rockanje",0,45747,"Jaap Spijkers"
131833,16132,Martin,2,36437,"Roman Knizka"
131834,16132,Martha,1,79449,"Margarita Broich"
131835,16132,"Uncle Heinrich Bamberg",2,34297,"Ingo Naujoks"
131836,16132,Charlotte,1,2340,"Barbara Auer"
131837,16132,David,0,79450,"Jeroen Spitzenberger"
131838,16132,Bram,0,79451,"Hans Somers"
131839,16132,"Mr. De Vries",0,79452,"Hans Trentelman"
131843,38291,"Dr. Frank Bryant",2,3895,"Michael Caine"
131844,38291,"Rita Susan White",1,477,"Julie Walters"
131845,38291,Brian,2,138411,"Michael Williams"
131846,38291,Trish,1,6638,"Maureen Lipman"
131848,38294,"Gerry McCarten",2,1041489,"Chris Beattie"
131849,38294,Sewell,0,1041490,"Greg McLane"
131850,38294,"Mrs. McCarten",0,1041491,"Charlie Hardwick"
131851,38295,"Eddie Quinn",2,2228,"Sean Penn"
131852,38295,"Maureen Murphy Quinn",1,32,"Robin Wright"
131853,38295,"Joey Germoni",2,8891,"John Travolta"
131854,38295,Kiefer,2,4691,"James Gandolfini"
131855,38295,"Tony 'Shorty' Russo",2,5048,"Harry Dean Stanton"
131856,38295,Georgie,1,5578,"Debi Mazar"
131857,38295,Lucinda,1,4158,"Susan Traylor"
131862,44968,"Billie Dawn",1,29369,"Melanie Griffith"
131863,44968,"Harry Brock",2,1230,"John Goodman"
131864,44968,"Paul Verrall",0,25129,"Don Johnson"
131868,44968,Phillipe,0,1080265,"Michael Ensign"
131870,16136,Q,2,4987,"Omar Epps"
131871,16136,Bishop,2,54422,"Tupac Amaru Shakur"
131872,16136,Raheem,2,79538,"Khalil Kain"
131873,16136,Steel,0,79539,"Jermaine 'Huggy' Hopkins"
131874,16136,Trip,2,2231,"Samuel L. Jackson"
131875,16136,"Ruffhouse M.C.",1,15758,"Queen Latifah"
131880,38304,Sarah,1,77498,"Lubna Azabal"
131881,38304,"Saïd",0,120095,"Mohamed Hamaidi"
131882,38304,Emily,1,120096,"Yasmina Reza"
131883,38304,James,2,8927,"Jack Taylor"
131884,38304,Nezha,0,56241,"Rachida Brakni"
131885,38304,"François",2,49855,"Gaël Morel"
131886,38304,Serge,2,49859,"Stéphane Rideau"
131887,16139,Mike,0,58240,"A. Michael Baldwin"
131888,16139,Jody,2,58241,"Bill Thornbury"
131889,16139,Rocky,1,79581,"Gloria Lynne Henry"
131890,16139,Tim,0,79582,"Kevin Connors"
131891,16139,Edna,1,79583,"Cindy Ambuehl"
131892,16139,Henry,2,32786,"John Davis Chandler"
131893,16139,Rufus,0,35162,"Brooks Gardner"
131894,16139,"The Tall Man",2,79584,"Angus Scrimm"
131895,16139,"Demon Nurse",0,79585,"Irene Roseen"
131896,16139,Tanesha,0,79586,"Sarah Scott Davis"
131897,16139,"Motel Owner",0,79587,"Duane Tucker"
131898,16139,"Tim's Mother",0,79588,"Claire Benedek"
131899,16139,"Woman at Orphanage",0,79589,"Wendy Way"
131900,16139,"Gas Station Attendant",0,79590,"Robert Beecher"
131908,16139,Reggie,2,97939,"Reggie Bannister"
131909,63418,Alex,2,27978,"Denis Lavant"
131910,63418,Mireille,1,53905,"Mireille Perrier"
131911,63418,Helen,0,237198,"Carroll Brooks"
131914,16146,Mike,0,58240,"A. Michael Baldwin"
131915,16146,Jody,2,58241,"Bill Thornbury"
131916,16146,"Jennifer 'Jenny' Wheeler",0,58682,"Heidi Marnhout"
131917,16146,"Demon Trooper",0,79592,"Bob Ivy"
131918,16146,"The Tall Man / Dr. Jebediah Morningside",2,79584,"Angus Scrimm"
131919,16146,"Music & Dwarf Creatures (voice)",0,28947,"Christopher L. Stone"
131920,16146,"Background Player",0,79593,"Chloe Kay"
131921,16146,"Background Player",0,79594,"Sylvia Flammer"
131922,16146,"Background Player",0,79595,"David Gasster"
131923,16146,"Background Player",0,79596,"Sasha Kassel"
131924,16146,"Background Player",0,79597,"Aidan Kassel"
131925,16146,"13th Morningside Volunteer Infantryman",0,79598,"Eric Avary"
131926,16146,"13th Morningside Volunteer Infantryman",0,79599,"Andy John"
131927,16146,"13th Morningside Volunteer Infantryman",0,79600,"George A. Craig"
131932,16146,Reggie,2,97939,"Reggie Bannister"
131933,16148,"Daryl Zero",2,8984,"Bill Pullman"
131934,16148,"Steve Arlo",2,7399,"Ben Stiller"
131935,16148,"Gregory Stark",2,31070,"Ryan O'Neal"
131936,16148,"Gloria Sullivan",1,21165,"Kim Dickens"
131937,16148,Jess,1,15276,"Angela Featherstone"
131938,16148,Daisy,0,79649,"Sarah DeVincentis"
131939,16148,"Kragan Vincent",0,79651,"Matt O'Toole"
131940,16148,Maid,1,79653,"Michele Mariana"
131941,16148,"Gerald Auerbach",0,79654,"Robert Katims"
131942,16148,"Staffer #1",0,79657,"Tyrone Henry"
